Academic year,semester,School Name,country,school,Number of people
101,2,國立臺灣大學,新加坡共和國,南洋理工大學,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,大陸地區,清華大學,1
101,2,國立臺灣大學,大陸地區,上海交通大學,1
101,2,國立臺灣大學,大陸地區,北京大學,1
101,2,國立臺灣大學,大陸地區,雲南省騰衝縣蒲川鄉清河完小,1
101,2,國立臺灣大學,大陸地區,廣西大學,1
101,2,國立臺灣大學,法國,里爾天主教大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,4
101,2,國立臺灣大學,美國,聖路易華盛頓大學,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,香港,香港中文大學,1
101,2,國立臺灣大學,荷蘭王國,阿姆斯特丹自由大學,2
101,2,國立臺灣大學,德意志聯邦共和國,柏林自由大學,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,7
101,2,國立臺灣大學,澳大利亞,澳洲國立大學,1
101,2,國立臺灣大學,日本,名古屋大學,1
101,2,國立臺灣大學,日本,早稻田大學,1
101,2,國立臺灣大學,法國,法國高等商業大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,美國,華盛頓大學,1
101,2,國立臺灣大學,新加坡共和國,南洋理工大學,1
101,2,國立臺灣大學,德意志聯邦共和國,柏林工業大學,1
101,2,國立臺灣大學,大陸地區,雲南省騰衝縣蒲川鄉米果完小,1
101,2,國立臺灣大學,荷蘭王國,烏特列茲大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,美國,馬里蘭大學,1
101,2,國立臺灣大學,美國,普渡大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,2
101,2,國立臺灣大學,美國,加州大學戴維斯分校,1
101,2,國立臺灣大學,日本,大阪大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,美國,加州大學戴維斯分校,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,日本,御茶水女子大學,1
101,2,國立臺灣大學,美國,加州大學戴維斯分校,1
101,2,國立臺灣大學,日本,大阪大學,1
101,2,國立臺灣大學,西班牙王國,馬德里自治大學,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,2
101,2,國立臺灣大學,德意志聯邦共和國,漢堡大學,1
101,2,國立臺灣大學,土耳其共和國,Ataturk大學,1
101,2,國立臺灣大學,土耳其共和國,Ataturk大學,1
101,2,國立臺灣大學,大韓民國(南韓),中央大學,2
101,2,國立臺灣大學,日本,日本東北大學,12
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,英國,倫敦大學國王學院,1
101,2,國立臺灣大學,荷蘭王國,烏特列茲大學,1
101,2,國立臺灣大學,新加坡共和國,新加坡管理大學,1
101,2,國立臺灣大學,澳大利亞,新南威爾斯大學,1
101,2,國立臺灣大學,拉脫維亞共和國,拉脫維亞大學,1
101,2,國立臺灣大學,大陸地區,雲南省騰衝縣蒲川鄉米果完小,1
101,2,國立臺灣大學,日本,國際教養大學,1
101,2,國立臺灣大學,印度共和國,Shantivan,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,英國,愛丁堡大學,1
101,2,國立臺灣大學,大陸地區,雲南省騰衝縣蒲川鄉清河完小,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,泰王國(泰國),華生小學、自誠小學、光華中學,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,2
101,2,國立臺灣大學,德意志聯邦共和國,柏林洪堡大學,1
101,2,國立臺灣大學,大陸地區,清華大學,1
101,2,國立臺灣大學,大陸地區,上海交通大學,1
101,2,國立臺灣大學,大陸地區,北京大學,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,美國,賓州州立大學,1
101,2,國立臺灣大學,大陸地區,北京大學,1
101,2,國立臺灣大學,大陸地區,雲南省騰衝縣蒲川鄉清河完小,1
101,2,國立臺灣大學,印度共和國,Shantivan,2
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,德意志聯邦共和國,柏林自由大學,1
101,2,國立臺灣大學,美國,休士頓大學,1
101,2,國立臺灣大學,大陸地區,北京大學,2
101,2,國立臺灣大學,大陸地區,廣西大學,1
101,2,國立臺灣大學,日本,立命館大學,1
101,2,國立臺灣大學,日本,國際教養大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,3
101,2,國立臺灣大學,美國,史丹福大學,2
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,泰王國(泰國),立德中學,1
101,2,國立臺灣大學,新加坡共和國,新加坡國立大學,1
101,2,國立臺灣大學,大陸地區,北京大學,2
101,2,國立臺灣大學,日本,神奈川大學,1
101,2,國立臺灣大學,法國,女性高等綜合理工學院,1
101,2,國立臺灣大學,美國,史丹福大學,3
101,2,國立臺灣大學,美國,密西根州立大學,1
101,2,國立臺灣大學,瑞典王國,優密歐大學,1
101,2,國立臺灣大學,日本,同志社大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,2
101,2,國立臺灣大學,荷蘭王國,烏特列茲大學,1
101,2,國立臺灣大學,日本,名古屋大學,1
101,2,國立臺灣大學,日本,國際教養大學,1
101,2,國立臺灣大學,美國,加州大學戴維斯分校,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,日本,國際教養大學,1
101,2,國立臺灣大學,日本,東京工業大學,1
101,2,國立臺灣大學,大陸地區,北京大學,1
101,2,國立臺灣大學,大陸地區,雲南省騰衝縣蒲川鄉清河完小,1
101,2,國立臺灣大學,大韓民國(南韓),Solbridge University,1
101,2,國立臺灣大學,大韓民國(南韓),中央大學,1
101,2,國立臺灣大學,日本,立命館大學,1
101,2,國立臺灣大學,印度共和國,Shantivan,1
101,2,國立臺灣大學,法國,里爾天主教大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,泰王國(泰國),立德中學,1
101,2,國立臺灣大學,瑞典王國,皇家理工學院,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,德意志聯邦共和國,漢堡大學,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,日本,名古屋大學,2
101,2,國立臺灣大學,日本,國際教養大學,1
101,2,國立臺灣大學,大陸地區,清華大學,1
101,2,國立臺灣大學,美國,史丹福大學,2
101,2,國立臺灣大學,香港,香港理工大學,1
101,2,國立臺灣大學,泰王國(泰國),聖心中學、泰北文教推廣協會,2
101,2,國立臺灣大學,新加坡共和國,南洋理工大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,2
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,2
101,2,國立臺灣大學,大陸地區,上海交通大學,1
101,2,國立臺灣大學,荷蘭王國,烏特列茲大學,1
101,2,國立臺灣大學,新加坡共和國,南洋理工大學,1
101,2,國立臺灣大學,大陸地區,清華大學,1
101,2,國立臺灣大學,大陸地區,雲南省騰衝縣蒲川鄉清河完小,1
101,2,國立臺灣大學,日本,早稻田大學,1
101,2,國立臺灣大學,印度共和國,Shantivan,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,4
101,2,國立臺灣大學,美國,加州大學戴維斯分校,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,荷蘭王國,烏特列茲大學,3
101,2,國立臺灣大學,西班牙王國,馬德里自治大學,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,香港,香港中文大學,1
101,2,國立臺灣大學,荷蘭王國,烏特列茲大學,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,大陸地區,北京大學,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,大韓民國(南韓),Solbridge University,1
101,2,國立臺灣大學,德意志聯邦共和國,烏爾姆大學,1
101,2,國立臺灣大學,香港,香港中文大學,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,大陸地區,南京大學,1
101,2,國立臺灣大學,大陸地區,中國農業大學,2
101,2,國立臺灣大學,美國,伊利諾大學香檳校區,1
101,2,國立臺灣大學,美國,俄亥俄州立大學,1
101,2,國立臺灣大學,日本,立命館大學,1
101,2,國立臺灣大學,印度共和國,Shantivan,1
101,2,國立臺灣大學,法國,里爾高等農業學院,1
101,2,國立臺灣大學,日本,橫濱市立大學,1
101,2,國立臺灣大學,大陸地區,上海交通大學,1
101,2,國立臺灣大學,日本,橫濱市立大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,美國,北卡羅來納州立大學,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,日本,立命館大學,1
101,2,國立臺灣大學,德意志聯邦共和國,柏林自由大學,1
101,2,國立臺灣大學,大陸地區,北京大學,2
101,2,國立臺灣大學,日本,早稻田大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,3
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,德意志聯邦共和國,漢堡大學,2
101,2,國立臺灣大學,大陸地區,西安交通大學,1
101,2,國立臺灣大學,大陸地區,復旦大學,1
101,2,國立臺灣大學,日本,九州大學,1
101,2,國立臺灣大學,西班牙王國,馬德里自治大學,1
101,2,國立臺灣大學,美國,史丹福大學,2
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,香港,香港中文大學,1
101,2,國立臺灣大學,泰王國(泰國),華生小學、自誠小學、光華中學,1
101,2,國立臺灣大學,德意志聯邦共和國,慕尼黑工業大學,1
101,2,國立臺灣大學,大陸地區,上海交通大學,1
101,2,國立臺灣大學,大陸地區,清華大學,1
101,2,國立臺灣大學,日本,國際教養大學,1
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,美國,伊利諾大學香檳校區,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,2
101,2,國立臺灣大學,德意志聯邦共和國,漢堡大學,1
101,2,國立臺灣大學,大陸地區,廣西大學,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,1
101,2,國立臺灣大學,泰王國(泰國),立德中學,1
101,2,國立臺灣大學,泰王國(泰國),華生小學、自誠小學、光華中學,1
101,2,國立臺灣大學,泰王國(泰國),聖心中學、泰北文教推廣協會,1
101,2,國立臺灣大學,荷蘭王國,烏特列茲大學,2
101,2,國立臺灣大學,泰王國(泰國),立德中學,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,大陸地區,雲南省騰衝縣蒲川鄉清河完小,2
101,2,國立臺灣大學,大陸地區,廣西大學,1
101,2,國立臺灣大學,大韓民國(南韓),中央大學,1
101,2,國立臺灣大學,印度共和國,Shantivan,3
101,2,國立臺灣大學,美國,加州大學聖地牙哥分校,1
101,2,國立臺灣大學,美國,史丹福大學,2
101,2,國立臺灣大學,德意志聯邦共和國,柏林自由大學,1
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,2
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,日本,筑波大學,1
101,2,國立臺灣大學,加拿大,西門菲沙大學,2
101,2,國立臺灣大學,德意志聯邦共和國,柏林自由大學,1
101,2,國立臺灣大學,日本,國際教養大學,1
101,2,國立臺灣大學,大陸地區,廣西大學,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣大學,泰王國(泰國),聖心中學、泰北文教推廣協會,1
101,2,國立臺灣大學,泰王國(泰國),聖心中學、泰北文教推廣協會,1
101,2,國立臺灣大學,芬蘭共和國,健科應用科學大學,1
101,2,國立臺灣大學,香港,香港中文大學,8
101,2,國立臺灣大學,泰王國(泰國),聖心中學、泰北文教推廣協會,1
101,2,國立臺灣大學,泰王國(泰國),瑪希竇大學,3
101,2,國立臺灣大學,德意志聯邦共和國,柏林自由大學,1
101,2,國立臺灣大學,以色列,以色列理工學院,1
101,2,國立臺灣大學,印度共和國,Shantivan,2
101,2,國立臺灣大學,美國,加州大學柏克萊分校,1
101,2,國立臺灣大學,英國,牛津大學哈福特學院,2
101,2,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,2,國立臺灣大學,德意志聯邦共和國,漢堡大學,1
101,2,國立臺灣大學,美國,史丹福大學,1
101,2,國立臺灣師範大學,日本,日本同志社大學,1
101,2,國立臺灣師範大學,美國,美國密蘇里大學哥倫比亞校區,3
101,2,國立臺灣師範大學,大陸地區,北京示範大學,1
101,2,國立臺灣師範大學,大韓民國(南韓),韓國高麗大學,1
101,2,國立臺灣師範大學,日本,大阪府立大學,1
101,2,國立臺灣師範大學,日本,愛知教育大學,2
101,2,國立臺灣師範大學,美國,美國天普大學,1
101,2,國立臺灣師範大學,美國,美國馬里蘭大學,1
101,2,國立臺灣師範大學,美國,美國密蘇里大學哥倫比亞校區,4
101,2,國立臺灣師範大學,澳大利亞,昆士蘭大學,1
101,2,國立臺灣師範大學,大陸地區,南開大學,1
101,2,國立臺灣師範大學,美國,美國北科羅拉多大學,2
101,2,國立臺灣師範大學,大韓民國(南韓),韓國中央大學,1
101,2,國立臺灣師範大學,大韓民國(南韓),韓國梨花女子大學,1
101,2,國立臺灣師範大學,大韓民國(南韓),韓國淑明女子大學,1
101,2,國立臺灣師範大學,日本,關西大學,1
101,2,國立臺灣師範大學,澳大利亞,雪梨科技大學,1
101,2,國立臺灣師範大學,大陸地區,北京外國語大學,1
101,2,國立臺灣師範大學,大陸地區,同濟大學,1
101,2,國立臺灣師範大學,大陸地區,武漢大學,1
101,2,國立臺灣師範大學,日本,日本龍谷大學,1
101,2,國立臺灣師範大學,法國,法國巴黎第七大學,1
101,2,國立臺灣師範大學,大韓民國(南韓),韓國忠南大學,2
101,2,國立臺灣師範大學,墨西哥合眾國,瓜達拉哈拉大學（UMAP亞太大學交流會）,1
101,2,國立臺灣師範大學,大韓民國(南韓),韓國高麗大學,1
101,2,國立臺灣師範大學,西班牙王國,胡安卡洛斯國王大學,1
101,2,國立臺灣師範大學,美國,美國瑞德福大學,1
101,2,國立臺灣師範大學,大陸地區,北京體育大學,1
101,2,國立臺灣師範大學,日本,日本筑波大學,1
101,2,國立臺灣師範大學,大陸地區,廈門大學,1
101,2,國立臺灣師範大學,西班牙王國,西班牙維戈大學,1
101,2,國立臺灣師範大學,日本,日本長崎大學,1
